id,company,public_repos,followers,following,public_gists,hireable,location_category,language
25917,1,20.0,18.0,17.0,1.0,1,0,0
25918,1,3.0,5.0,5.0,0.0,0,1,3
25919,1,84.0,59.0,19.0,16.0,1,0,0
25920,0,23.0,61.0,213.0,3.0,1,1,8
25921,1,2.0,10.0,38.0,1.0,0,1,6
25922,1,77.0,74.0,4.0,2.0,1,0,0
25923,1,295.0,380.0,7.0,21.0,0,1,0
25925,1,37.0,9.0,7.0,2.0,1,1,14
25926,1,24.0,28.0,27.0,0.0,1,1,3
25927,1,36.0,58.0,217.0,14.0,0,0,9
25928,1,72.0,60.0,42.0,4.0,1,1,3
25930,0,16.0,8.0,5.0,18.0,0,1,0
25931,1,134.0,23.0,51.0,27.0,0,1,0
25932,1,39.0,15.0,6.0,4.0,0,0,9
25933,1,62.0,420.0,127.0,1.0,1,0,0
25934,0,73.0,299.0,49.0,0.0,1,0,12
25935,1,15.0,31.0,47.0,1.0,0,0,12
25936,1,68.0,49.0,79.0,9.0,1,0,12
25937,1,69.0,25.0,33.0,51.0,1,1,0
25938,1,35.0,9.0,22.0,0.0,0,0,0
25939,0,25.0,37.0,53.0,2.0,1,1,0
25942,0,62.0,38.0,80.0,0.0,0,0,3
25943,0,93.0,61.0,11.0,41.0,0,0,0
25944,1,35.0,2.0,8.0,0.0,0,0,12
25945,1,41.0,32.0,64.0,1.0,1,1,3
25946,1,16.0,12.0,77.0,2.0,0,1,1
25947,1,18.0,27.0,45.0,3.0,0,1,3
25948,0,96.0,16.0,42.0,0.0,1,0,0
25949,0,89.0,148.0,83.0,17.0,0,1,0
25950,0,12.0,44.0,45.0,0.0,0,1,17
25951,1,88.0,6.0,30.0,0.0,0,0,8
25952,1,146.0,199.0,38.0,12.0,1,1,4
25953,0,11.0,73.0,22.0,0.0,0,0,3
25954,1,25.0,21.0,15.0,0.0,0,1,0
25955,1,69.0,24.0,16.0,6.0,1,1,0
25956,1,164.0,8.0,7.0,0.0,0,0,12
25957,0,5.0,24.0,24.0,2.0,1,0,0
25958,0,350.0,1399.0,3.0,279.0,1,1,0
25959,1,203.0,3.0,103.0,18.0,0,1,3
25960,1,91.0,37.0,107.0,0.0,1,0,0
25961,1,17.0,16.0,17.0,0.0,0,1,0
25962,1,42.0,44.0,40.0,8.0,1,0,3
25963,1,27.0,224.0,262.0,65.0,0,1,8
25965,1,177.0,12.0,18.0,0.0,1,1,12
25966,1,121.0,28.0,9.0,0.0,0,1,3
25967,1,15.0,37.0,166.0,12.0,1,0,8
25969,0,30.0,45.0,9.0,4.0,1,1,6
25970,1,141.0,61.0,104.0,12.0,1,1,0
25971,1,44.0,22.0,75.0,4.0,0,0,0
25972,1,51.0,15.0,15.0,14.0,1,0,6
25973,1,8.0,4.0,10.0,0.0,0,0,0
25974,1,66.0,152.0,86.0,5.0,1,1,0
25975,1,19.0,16.0,6.0,1.0,1,1,0
25976,1,96.0,145.0,127.0,1.0,1,0,14
25979,1,92.0,8.0,18.0,0.0,1,0,1
25980,0,15.0,9.0,7.0,0.0,0,1,1
25981,1,32.0,9.0,2.0,1.0,0,0,3
25982,0,8.0,6.0,11.0,0.0,1,1,1
25983,1,46.0,81.0,10.0,21.0,1,1,0
25984,1,61.0,79.0,76.0,3.0,0,1,0
25985,1,308.0,915.0,96.0,41.0,0,1,0
25986,1,55.0,59.0,25.0,46.0,1,1,25
25987,1,16.0,44.0,152.0,1.0,0,1,0
25988,0,36.0,18.0,16.0,1.0,0,1,1
25989,0,24.0,21.0,21.0,0.0,0,0,9
25990,1,18.0,299.0,1.0,0.0,0,1,3
25991,1,70.0,89.0,131.0,6.0,1,1,0
25992,0,16.0,3.0,11.0,0.0,0,1,16
25993,1,88.0,67.0,3.0,10.0,1,1,8
25994,1,46.0,65.0,0.0,46.0,1,0,8
25995,1,19.0,4.0,5.0,0.0,0,0,0
25996,1,4.0,24.0,17.0,0.0,0,1,7
25998,1,20.0,92.0,195.0,3.0,0,1,8
25999,1,36.0,30.0,118.0,0.0,0,0,0
26000,1,68.0,20.0,65.0,0.0,1,0,0
26001,1,1.0,13.0,24.0,235.0,0,1,12
26002,1,34.0,15.0,9.0,0.0,1,1,12
26003,1,535.0,56.0,951.0,1.0,0,0,0
26004,1,15.0,27.0,9.0,1.0,0,1,16
26007,1,581.0,601.0,518.0,40.0,0,1,0
26008,1,38.0,29.0,24.0,4.0,0,1,0
26009,1,77.0,97.0,60.0,1.0,1,0,0
26010,1,90.0,37.0,22.0,5.0,0,0,7
26011,1,90.0,20.0,100.0,33.0,1,0,3
26013,1,104.0,283.0,10.0,0.0,0,0,0
26014,1,57.0,28.0,9.0,0.0,1,0,0
26015,1,0.0,4.0,20.0,0.0,1,0,-1
26016,1,19.0,8.0,10.0,0.0,0,0,12
26017,1,29.0,13.0,31.0,1.0,1,1,17
26018,1,123.0,4.0,2.0,0.0,0,0,9
26019,1,17.0,45.0,39.0,1.0,0,1,7
26020,1,62.0,118.0,37.0,1.0,1,1,8
26021,0,15.0,34.0,24.0,0.0,0,1,3
26022,1,189.0,1.0,13.0,0.0,1,0,12
26023,0,16.0,31.0,5.0,1.0,1,0,12
26025,1,20.0,15.0,29.0,6.0,1,0,8
26026,0,10.0,216.0,428.0,28.0,0,0,9
26027,1,33.0,17.0,23.0,31.0,1,0,0
26028,1,11.0,31.0,26.0,12.0,0,0,0
26031,1,14.0,7.0,76.0,0.0,1,0,10
26032,1,120.0,40.0,55.0,5.0,0,1,0
26034,1,98.0,996.0,61.0,29.0,0,1,0
26035,1,153.0,174.0,30.0,64.0,0,1,0
26036,0,23.0,40.0,59.0,2.0,0,1,0
26037,1,191.0,29.0,31.0,15.0,0,1,3
26038,1,25.0,2.0,2.0,0.0,0,1,7
26040,1,37.0,49.0,16.0,12.0,0,1,0
26041,1,20.0,18.0,23.0,2.0,1,0,12
26042,1,16.0,325.0,33.0,5.0,0,1,0
26043,1,17.0,51.0,13.0,2.0,0,1,12
26044,1,62.0,54.0,37.0,50.0,1,1,4
26045,1,67.0,309.0,17.0,313.0,0,1,4
26046,1,57.0,38.0,84.0,14.0,1,1,0
26047,0,30.0,12.0,9.0,6.0,1,1,8
26048,1,60.0,393.0,61.0,60.0,0,1,0
26049,1,27.0,25.0,26.0,69.0,1,0,8
26050,1,224.0,111.0,25.0,43.0,0,0,4
26052,1,88.0,64.0,42.0,6.0,0,0,3
26053,0,138.0,1485.0,24.0,292.0,0,1,4
26054,1,55.0,67.0,32.0,22.0,0,1,3
26055,1,47.0,13.0,19.0,1.0,0,0,3
26056,1,77.0,27.0,39.0,2.0,0,1,14
26057,0,44.0,25.0,13.0,50.0,1,1,3
26058,0,72.0,142.0,89.0,24.0,1,0,13
26059,0,24.0,21.0,13.0,0.0,0,0,9
26060,0,22.0,48.0,106.0,12.0,1,1,18
26061,1,63.0,64.0,110.0,0.0,0,0,3
26063,1,30.0,2.0,8.0,6.0,1,0,8
26064,1,120.0,6.0,34.0,0.0,0,0,3
26065,1,44.0,53.0,205.0,14.0,1,0,0
26066,1,103.0,83.0,7.0,62.0,1,1,0
26067,1,48.0,92.0,1.0,0.0,1,1,6
26068,1,120.0,24.0,31.0,2.0,1,1,0
26071,1,30.0,15.0,6.0,7.0,0,1,7
26072,1,91.0,388.0,63.0,1.0,0,0,0
26073,1,271.0,372.0,327.0,34.0,1,1,0
26074,1,72.0,16.0,27.0,0.0,1,0,3
26075,1,148.0,86.0,179.0,66.0,1,0,10
26076,1,33.0,41.0,56.0,8.0,1,0,12
26077,1,1.0,20.0,101.0,0.0,0,0,-1
26078,1,193.0,121.0,39.0,11.0,0,1,9
26081,1,8.0,13.0,23.0,1.0,0,1,12
26082,1,33.0,31.0,33.0,0.0,0,0,0
26083,1,131.0,81.0,60.0,18.0,0,1,0
26084,1,22.0,26.0,7.0,7.0,0,1,0
26085,1,533.0,761.0,346.0,682.0,1,1,3
26086,1,100.0,547.0,40.0,0.0,1,0,3
26087,0,70.0,43.0,15.0,4.0,0,0,19
26088,0,49.0,43.0,98.0,3.0,0,1,3
26089,1,337.0,14.0,74.0,4.0,1,0,7
26090,1,21.0,19.0,30.0,2.0,1,1,3
26091,1,50.0,9.0,5.0,2.0,1,1,12
26092,1,3.0,30.0,310.0,0.0,0,0,7
26093,1,55.0,10.0,53.0,0.0,0,1,3
26094,1,72.0,10.0,7.0,0.0,1,0,12
26095,1,39.0,85.0,70.0,2.0,0,1,7
26096,1,100.0,66.0,128.0,17.0,1,0,3
26098,1,87.0,22.0,16.0,31.0,1,1,0
26099,0,18.0,18.0,110.0,0.0,1,0,12
26101,0,5.0,36.0,36.0,0.0,0,0,3
26103,1,59.0,32.0,17.0,8.0,1,1,0
26104,1,48.0,76.0,8.0,47.0,0,1,8
26105,1,209.0,424.0,185.0,33.0,0,1,2
26106,0,15.0,33.0,71.0,4.0,1,0,23
26107,1,53.0,102.0,73.0,11.0,0,1,0
26108,1,13.0,72.0,93.0,2.0,0,1,9
26109,1,35.0,15.0,16.0,0.0,0,0,16
26110,1,12.0,5236.0,28.0,1.0,0,1,3
26112,1,41.0,24.0,83.0,0.0,1,1,17
26113,1,63.0,34.0,201.0,30.0,1,0,1
26114,1,462.0,225.0,141.0,34.0,0,1,3
26115,1,6.0,12.0,183.0,0.0,1,0,1
26116,1,309.0,1022.0,249.0,143.0,1,1,17
26117,0,19.0,10.0,22.0,5.0,1,1,0
26118,1,58.0,74.0,112.0,1.0,0,0,3
26119,1,1696.0,56.0,71.0,197.0,1,0,0
26120,1,25.0,60.0,42.0,0.0,0,0,11
26122,1,25.0,53.0,21.0,9.0,1,1,19
26123,0,104.0,35.0,84.0,27.0,0,1,0
26124,1,119.0,361.0,41.0,87.0,0,1,4
26127,1,106.0,44.0,38.0,6.0,1,1,0
26128,1,68.0,129.0,43.0,4.0,1,1,8
26129,1,49.0,24.0,29.0,0.0,0,0,0
26130,1,578.0,188.0,854.0,9.0,1,0,12
26131,1,44.0,56.0,48.0,30.0,1,1,0
26132,1,40.0,16.0,27.0,13.0,1,0,8
26133,1,25.0,22.0,12.0,16.0,0,1,10
26134,1,108.0,81.0,95.0,0.0,1,0,26
26135,1,39.0,23.0,21.0,0.0,0,0,0
26136,1,35.0,134.0,5.0,0.0,0,1,3
26137,1,58.0,73.0,33.0,4.0,1,0,0
26138,1,40.0,170.0,52.0,1.0,0,0,3
26139,1,48.0,33.0,7.0,10.0,0,1,0
26140,0,10.0,2.0,9.0,14.0,0,1,6
26142,1,13.0,9.0,8.0,0.0,0,0,0
26143,0,84.0,200.0,7.0,144.0,0,1,3
26144,1,41.0,95.0,154.0,18.0,0,1,3
26145,1,3.0,49.0,175.0,5.0,0,1,20
26146,0,36.0,104.0,10.0,16.0,0,1,0
26148,1,43.0,31.0,31.0,8.0,1,0,0
26149,1,29.0,57.0,21.0,0.0,1,0,0
26150,1,3.0,17.0,20.0,0.0,0,1,11
26151,1,180.0,1754.0,124.0,2.0,1,1,7
26152,1,35.0,91.0,2.0,1.0,1,1,8
26153,1,695.0,117.0,365.0,269.0,1,1,0
26154,1,43.0,29.0,1.0,0.0,0,0,1
26155,1,61.0,119.0,30.0,5.0,0,1,3
26156,1,93.0,88.0,474.0,5.0,1,1,0
26157,1,87.0,40.0,63.0,0.0,0,1,0
26158,1,34.0,3.0,5.0,0.0,0,1,0
26160,1,35.0,42.0,13.0,1.0,0,0,3
26161,1,63.0,33.0,22.0,34.0,0,1,3
26162,1,49.0,22.0,43.0,10.0,1,0,8
26165,1,25.0,87.0,555.0,51.0,1,0,3
26166,1,19.0,41.0,79.0,0.0,1,0,3
26167,1,6.0,20.0,174.0,0.0,1,0,14
26168,1,21.0,16.0,54.0,0.0,1,1,0
26169,1,63.0,64.0,92.0,52.0,1,1,4
26170,0,20.0,38.0,22.0,0.0,1,1,16
26171,1,183.0,45.0,18.0,52.0,1,1,3
26172,1,31.0,8.0,30.0,35.0,0,1,17
26174,1,25.0,12.0,34.0,0.0,0,0,0
26175,0,74.0,85.0,49.0,15.0,1,1,0
26176,1,210.0,682.0,51.0,65.0,0,1,9
26177,1,40.0,20.0,26.0,2.0,0,1,12
26178,1,51.0,73.0,59.0,3.0,0,1,13
26179,1,309.0,103.0,203.0,7.0,0,0,0
26180,1,349.0,620.0,21.0,22.0,1,1,3
26182,0,32.0,37.0,59.0,4.0,0,0,0
26183,1,19.0,20.0,70.0,0.0,1,0,17
26184,1,238.0,32.0,29.0,1.0,1,1,4
26186,0,48.0,28.0,19.0,27.0,1,0,0
26187,1,41.0,11.0,19.0,0.0,1,0,0
26188,1,23.0,16.0,4.0,1.0,1,1,10
26189,1,56.0,138.0,194.0,1.0,1,0,0
26190,0,27.0,217.0,928.0,16.0,1,1,0
26191,1,46.0,51.0,32.0,7.0,1,1,0
26192,1,36.0,12.0,13.0,0.0,0,1,0
26193,0,26.0,16.0,20.0,7.0,1,1,0
26194,1,59.0,51.0,14.0,127.0,0,0,8
26196,1,113.0,221.0,46.0,32.0,0,1,4
26197,1,43.0,24.0,31.0,0.0,1,1,0
26198,1,5.0,20.0,13.0,16.0,0,1,0
26200,1,155.0,2.0,117.0,0.0,1,0,0
26201,1,115.0,207.0,74.0,43.0,0,1,9
26202,1,42.0,22.0,59.0,30.0,1,1,8
26203,0,0.0,27.0,51.0,0.0,0,1,-1
26204,1,18.0,35.0,21.0,25.0,1,1,14
26205,1,85.0,14.0,28.0,33.0,0,1,0
26207,1,59.0,5.0,23.0,0.0,1,0,12
26208,1,22.0,288.0,18.0,0.0,1,1,3
26209,1,19.0,47.0,51.0,0.0,0,1,7
26211,1,17.0,7.0,15.0,0.0,1,1,14
26212,1,35.0,11.0,25.0,1.0,1,0,16
26213,1,32.0,25.0,8.0,7.0,1,1,9
26214,1,49.0,19.0,6.0,38.0,1,1,8
26215,1,4.0,27.0,11.0,1.0,0,0,106
26216,1,35.0,20.0,29.0,13.0,0,0,3
26217,1,101.0,238.0,34.0,33.0,0,0,0
26218,1,60.0,49.0,59.0,7.0,0,0,8
26219,1,16.0,184.0,4.0,0.0,0,1,3
26220,1,6.0,28.0,55.0,0.0,0,1,11
26221,1,36.0,358.0,9.0,0.0,1,0,8
26222,1,45.0,39.0,65.0,4.0,1,1,16
26223,1,65.0,2683.0,32.0,4.0,0,1,3
26225,0,16.0,16.0,42.0,9.0,0,0,12
26226,0,28.0,44.0,28.0,2.0,0,1,4
26227,1,35.0,74.0,109.0,6.0,1,0,9
26228,1,94.0,29.0,60.0,0.0,1,0,0
26229,1,16.0,14.0,61.0,0.0,0,1,0
26232,1,94.0,624.0,17.0,96.0,1,0,1
26233,0,147.0,191.0,97.0,50.0,1,0,0
26235,0,95.0,109.0,98.0,4.0,1,0,12
26236,1,141.0,42.0,154.0,4.0,0,1,15
26237,1,17.0,15.0,5.0,1.0,0,1,11
26238,1,267.0,182.0,36.0,349.0,0,1,76
26239,1,81.0,86.0,286.0,3.0,1,1,6
26240,1,108.0,195.0,24.0,96.0,1,1,3
26241,1,38.0,20.0,13.0,13.0,0,0,4
26242,1,18.0,33.0,91.0,2.0,0,1,0
26243,1,46.0,111.0,64.0,56.0,1,1,8
26244,1,53.0,8.0,32.0,0.0,0,0,3
26245,1,49.0,34.0,46.0,0.0,0,0,0
26246,1,18.0,51.0,25.0,1.0,0,0,1
26247,1,40.0,87.0,13.0,4.0,0,1,3
26248,1,36.0,30.0,42.0,8.0,0,1,0
26250,1,99.0,37.0,16.0,41.0,1,1,3
26254,1,14.0,32.0,48.0,6.0,1,1,3
26255,1,127.0,257.0,48.0,2.0,1,0,12
26256,1,27.0,59.0,3.0,12.0,0,1,0
26257,1,25.0,9.0,8.0,1.0,0,0,12
26258,1,19.0,39.0,51.0,2.0,0,0,44
26259,1,9.0,9.0,5.0,0.0,0,1,3
26260,1,60.0,41.0,24.0,14.0,1,0,12
26262,0,212.0,79.0,89.0,0.0,0,0,3
26264,1,45.0,21.0,32.0,1.0,1,1,0
26265,1,77.0,0.0,0.0,5.0,1,0,0
26266,0,57.0,4.0,6.0,4.0,0,1,0
26267,0,126.0,44.0,25.0,11.0,0,1,65
26268,1,61.0,25.0,90.0,2.0,1,1,18
26270,1,28.0,12.0,7.0,0.0,1,1,8
26271,0,76.0,348.0,100.0,13.0,1,1,4
26272,0,35.0,162.0,43.0,0.0,1,1,0
26276,1,15.0,81.0,9.0,0.0,0,0,3
26279,0,28.0,6.0,5.0,0.0,0,1,3
26280,1,977.0,82.0,312.0,1.0,1,1,9
26281,0,67.0,289.0,10.0,22.0,1,1,0
26283,1,24.0,8.0,37.0,14.0,0,1,10
26284,1,43.0,37.0,10.0,3.0,1,0,3
26285,1,30.0,16.0,13.0,9.0,1,0,18
26286,0,210.0,68.0,45.0,35.0,1,1,0
26287,1,19.0,55.0,103.0,2.0,0,1,3
26290,1,17.0,38.0,175.0,1.0,1,1,1
26291,0,21.0,17.0,6.0,3.0,0,1,0
26292,1,14.0,61.0,51.0,12.0,0,0,0
26293,1,64.0,304.0,203.0,11.0,1,0,0
26294,0,47.0,97.0,110.0,1.0,1,1,14
26295,1,90.0,65.0,121.0,0.0,0,1,0
26296,1,21.0,7.0,24.0,1.0,1,1,12
26297,1,263.0,76.0,190.0,20.0,0,1,11
26298,1,200.0,149.0,54.0,60.0,0,1,21
26299,1,18.0,6.0,6.0,3.0,0,1,3
26300,1,6.0,19.0,3.0,79.0,0,1,3
26301,1,32.0,19.0,5.0,3.0,0,1,3
26303,1,383.0,847.0,43.0,148.0,0,1,19
26305,1,37.0,9.0,16.0,7.0,1,0,8
26306,1,29.0,658.0,12.0,3.0,1,1,8
26307,1,54.0,81.0,71.0,1.0,1,1,3
26310,0,27.0,17.0,19.0,10.0,0,1,0
26312,0,328.0,124.0,59.0,123.0,0,1,0
26313,1,50.0,63.0,41.0,1.0,1,0,0
26314,1,75.0,11.0,22.0,6.0,1,0,4
26315,0,45.0,190.0,9.0,23.0,0,1,25
26316,1,25.0,14.0,40.0,1.0,1,0,0
26317,1,28.0,11.0,35.0,15.0,1,1,7
26318,0,90.0,78.0,24.0,4.0,1,0,0
26320,0,58.0,82.0,50.0,1.0,0,1,0
26321,1,126.0,84.0,72.0,15.0,1,0,0
26322,1,34.0,116.0,12.0,27.0,0,1,40
26323,1,39.0,7.0,19.0,1.0,1,0,3
26324,1,35.0,27.0,30.0,5.0,0,1,8
26325,1,13.0,167.0,18.0,0.0,0,1,16
26326,1,122.0,358.0,72.0,3.0,0,1,9
26327,1,120.0,390.0,13.0,15.0,1,1,0
26328,0,341.0,215.0,48.0,50.0,0,1,0
26329,1,12.0,4.0,1.0,0.0,0,1,0
26330,1,31.0,22.0,15.0,0.0,1,0,12
26331,1,26.0,36.0,33.0,4.0,0,0,14
26332,1,45.0,159.0,120.0,70.0,1,0,0
26333,1,245.0,109.0,160.0,6.0,0,0,0
26334,1,65.0,330.0,85.0,2.0,0,1,0
26335,1,252.0,445.0,40.0,105.0,0,1,0
26336,1,162.0,146.0,22.0,61.0,1,1,15
26337,1,88.0,121.0,6.0,4.0,0,0,14
26339,1,5.0,16.0,52.0,0.0,1,1,8
26340,1,14.0,120.0,62.0,0.0,0,1,12
26341,1,75.0,135.0,262.0,1.0,0,1,3
26342,1,108.0,505.0,66.0,68.0,0,0,19
26343,1,72.0,31518.0,88.0,164.0,0,0,7
26344,1,196.0,107.0,67.0,44.0,0,1,0
26345,1,87.0,12.0,17.0,0.0,1,1,3
26346,1,57.0,65.0,120.0,1.0,0,1,3
26347,1,17.0,14.0,10.0,1.0,0,1,0
26348,1,24.0,94.0,94.0,10.0,1,1,6
26349,1,106.0,99.0,197.0,89.0,1,1,8
26350,1,42.0,171.0,41.0,0.0,0,0,3
26351,1,27.0,325.0,15.0,0.0,0,0,49
26352,1,57.0,21.0,18.0,11.0,1,0,3
26353,0,0.0,66.0,116.0,0.0,1,0,-1
26354,1,39.0,18.0,25.0,1.0,0,1,3
26355,0,27.0,45.0,1.0,17.0,1,1,3
26356,1,188.0,1161.0,53.0,1.0,0,1,3
26357,1,9.0,3.0,15.0,0.0,0,1,3
26358,1,334.0,40.0,167.0,71.0,1,0,8
26359,1,123.0,86.0,50.0,168.0,1,1,4
26360,1,26.0,1.0,6.0,0.0,1,0,0
26361,1,117.0,32.0,63.0,5.0,0,1,0
26362,1,43.0,28.0,85.0,0.0,0,0,16
26363,0,4.0,28.0,39.0,0.0,1,0,3
26364,1,1.0,122.0,0.0,3.0,0,1,-1
26365,1,11.0,33.0,63.0,3.0,0,1,0
26366,1,11.0,11.0,7.0,0.0,1,0,8
26367,1,22.0,8.0,2.0,2.0,1,1,0
26368,1,31.0,28.0,3.0,19.0,0,1,8
26369,1,110.0,9.0,151.0,0.0,0,0,0
26370,0,6.0,13.0,17.0,11.0,0,0,16
26372,1,55.0,11.0,23.0,51.0,0,1,0
26373,1,42.0,15.0,21.0,17.0,0,1,0
26374,1,80.0,374.0,41.0,42.0,0,1,0
26377,0,22.0,40.0,95.0,3.0,1,1,17
26379,1,22.0,54.0,196.0,4.0,0,1,1
26382,1,101.0,29.0,66.0,10.0,0,0,0
26383,0,147.0,68.0,14.0,9.0,0,1,0
26384,1,9.0,12.0,9.0,2.0,0,1,0
26385,1,63.0,59.0,26.0,2.0,0,1,4
26386,0,49.0,18.0,17.0,12.0,1,0,8
26388,1,20.0,110.0,7.0,0.0,0,1,0
26389,1,277.0,33.0,131.0,15.0,1,0,12
26390,1,82.0,121.0,18.0,1.0,0,1,0
26391,1,13.0,15.0,15.0,0.0,0,1,8
26392,1,25.0,67.0,73.0,1.0,1,1,6
26393,1,91.0,268.0,13.0,2.0,0,1,3
26394,1,0.0,8.0,17.0,0.0,0,1,-1
26395,0,23.0,33.0,44.0,5.0,1,1,1
26396,0,134.0,22.0,9.0,9.0,1,1,0
26397,1,19.0,11.0,7.0,0.0,1,1,1
26398,1,34.0,15.0,6.0,4.0,0,1,3
26399,1,61.0,97.0,39.0,4.0,1,0,9
26400,1,79.0,48.0,70.0,9.0,1,0,0
26401,1,16.0,190.0,430.0,14.0,0,0,12
26402,1,86.0,317.0,376.0,18.0,0,1,0
26403,1,22.0,33.0,48.0,5.0,1,0,12
26404,1,60.0,22.0,46.0,1.0,1,0,8
26405,1,75.0,97.0,110.0,1.0,1,0,17
26406,1,24.0,69.0,26.0,5.0,1,1,4
26407,1,52.0,19.0,12.0,6.0,0,1,0
26408,1,36.0,35.0,24.0,0.0,1,0,0
26409,1,10.0,577.0,510.0,31.0,1,0,9
26410,1,158.0,68.0,59.0,1.0,0,1,0
26411,0,111.0,107.0,43.0,8.0,1,1,7
26412,1,16.0,109.0,22.0,0.0,1,0,0
26413,1,212.0,47.0,50.0,6.0,1,0,0
26414,1,52.0,7.0,27.0,0.0,0,1,16
26415,1,167.0,185.0,32.0,51.0,0,1,3
26416,1,7.0,35.0,75.0,0.0,0,1,6
26417,0,35.0,84.0,47.0,13.0,1,1,44
26418,1,80.0,13.0,66.0,0.0,0,0,12
26419,1,134.0,197.0,38.0,43.0,1,1,9
26420,1,17.0,24.0,13.0,0.0,0,0,0
26421,0,82.0,46.0,22.0,7.0,1,1,16
26422,1,8.0,42.0,87.0,2.0,1,1,8
26423,1,77.0,49.0,18.0,0.0,0,0,3
26425,1,233.0,0.0,0.0,111.0,1,0,0
26427,1,14.0,83.0,57.0,30.0,1,0,0
26428,1,19.0,21.0,38.0,0.0,1,1,8
26429,1,14.0,216.0,175.0,7.0,0,1,6
26430,0,65.0,51.0,117.0,0.0,0,0,0
26431,1,276.0,324.0,18.0,20.0,1,1,0
26432,0,58.0,696.0,2.0,47.0,0,1,0
26434,1,26.0,5.0,24.0,7.0,0,1,0
26435,1,92.0,31.0,20.0,2.0,1,1,1
26436,1,23.0,13.0,31.0,0.0,0,0,1
26437,1,29.0,38.0,6.0,3.0,1,1,8
26438,1,39.0,18.0,17.0,0.0,0,0,0
26439,1,35.0,29.0,5.0,3.0,0,1,0
26440,0,73.0,14.0,30.0,36.0,0,1,0
26441,1,12.0,111.0,190.0,0.0,0,0,12
26442,1,169.0,3.0,8.0,25.0,1,1,0
26444,0,36.0,281.0,14.0,27.0,1,0,3
26445,1,51.0,21.0,12.0,0.0,1,1,16
26446,1,99.0,18.0,61.0,1.0,0,0,0
26447,1,495.0,61.0,105.0,39.0,0,0,11
26449,0,22.0,5.0,11.0,0.0,1,1,8
26450,1,69.0,101.0,19.0,0.0,0,1,17
26451,1,13.0,17.0,38.0,0.0,1,1,0
26452,1,27.0,12.0,29.0,39.0,1,0,0
26454,1,21.0,14.0,38.0,0.0,0,1,12
26455,1,57.0,114.0,59.0,10.0,1,0,0
26457,0,358.0,1687.0,810.0,292.0,1,1,0
26458,1,34.0,26.0,40.0,17.0,1,1,3
26459,1,176.0,133.0,192.0,55.0,1,1,3
26460,1,30.0,11.0,23.0,1.0,1,1,3
26461,1,24.0,173.0,295.0,6.0,0,1,18
26462,1,220.0,55.0,17.0,85.0,0,0,0
26463,0,218.0,78.0,87.0,19.0,1,1,3
26464,1,48.0,78.0,43.0,1.0,0,1,3
26465,1,36.0,57.0,38.0,5.0,0,1,12
26467,0,27.0,25.0,36.0,0.0,0,0,0
26468,1,64.0,190.0,274.0,1.0,0,1,16
26469,1,28.0,21.0,21.0,0.0,1,0,8
26470,1,25.0,137.0,24.0,7.0,1,1,0
26471,1,89.0,1.0,9.0,14.0,0,0,0
26474,1,74.0,54.0,29.0,149.0,0,1,0
26475,1,135.0,86.0,49.0,9.0,0,1,0
26476,0,8.0,0.0,0.0,2.0,1,1,4
26477,1,46.0,167.0,2.0,6.0,1,1,6
26478,1,56.0,56.0,12.0,33.0,1,0,3
26479,1,27.0,135.0,1.0,30.0,1,1,1
26480,1,38.0,168.0,71.0,7.0,0,1,1
26481,1,18.0,8.0,20.0,0.0,0,0,3
26483,0,63.0,52.0,88.0,7.0,1,0,4
26484,1,49.0,58.0,4.0,2.0,0,0,3
26485,1,60.0,39.0,12.0,30.0,0,1,0
26486,1,74.0,193.0,206.0,2.0,0,1,26
26490,1,24.0,37.0,10.0,51.0,0,1,14
26491,1,30.0,36.0,59.0,0.0,0,0,0
26492,1,71.0,195.0,198.0,11.0,1,1,0
26493,0,63.0,19.0,58.0,8.0,1,1,8
26494,0,107.0,427.0,86.0,11.0,1,0,14
26495,1,19.0,20.0,3.0,1.0,1,1,3
26496,1,40.0,36.0,7.0,5.0,1,0,6
26497,1,60.0,240.0,37.0,0.0,0,0,8
26498,0,70.0,7.0,30.0,0.0,1,0,12
26499,1,39.0,129.0,15.0,1.0,1,1,27
26500,1,4.0,4.0,78.0,0.0,0,0,12
26501,1,4134.0,67.0,72.0,10.0,0,1,12
26503,1,37.0,31.0,43.0,0.0,0,1,3
26504,1,51.0,38.0,127.0,1.0,1,0,17
26505,1,27.0,83.0,470.0,10.0,1,1,0
26506,0,25.0,148.0,45.0,33.0,0,1,0
26507,1,109.0,307.0,59.0,33.0,0,1,37
26508,1,136.0,123.0,59.0,58.0,0,1,0
26509,1,18.0,18.0,25.0,0.0,0,0,3
26510,1,203.0,216.0,82.0,0.0,1,1,6
26511,1,202.0,232.0,4.0,60.0,0,1,0
26512,1,2.0,24.0,24.0,0.0,0,1,1
26513,1,15.0,10.0,10.0,1.0,0,0,8
26514,1,17.0,75.0,4.0,0.0,1,1,9
26515,1,41.0,213.0,59.0,0.0,1,1,3
26516,0,60.0,29.0,142.0,10.0,0,0,0
26517,0,18.0,22.0,33.0,13.0,1,1,0
26518,1,70.0,58.0,41.0,3.0,1,0,9
26519,0,42.0,26.0,41.0,1.0,1,1,17
26520,1,289.0,211.0,552.0,7.0,1,0,14
26521,0,9.0,25.0,15.0,2.0,0,1,3
26523,1,172.0,182.0,328.0,6.0,1,0,8
